0.176,-0.395,0.668,179.993,9.094,3.479
0.141,-0.489,0.865,176.392,0.183,-2.686
0.167,-0.657,1.218,174.194,-18.188,-5.493
1.294,-0.668,1.643,176.880,-52.002,-4.944
-0.293,-4.000,4.000,139.221,-160.278,11.536
-1.475,1.566,3.475,-94.666,-155.884,56.885
0.265,-0.081,-3.307,-234.436,131.348,-82.092
-1.328,-3.849,4.000,-302.429,-79.041,-88.318
-0.043,0.046,-0.631,-6.348,10.010,-8.789
-0.938,1.484,1.469,132.568,-7.019,0.977
0.069,-0.707,0.810,-14.099,39.185,-18.005
0.157,0.189,0.865,-31.860,60.425,-5.859
0.284,0.042,0.483,-8.057,32.898,16.602
0.460,0.246,0.450,7.690,22.217,23.193
0.421,0.049,0.559,-13.855,3.357,5.310
0.470,-0.273,0.879,-1.160,-13.977,-4.578
0.002,-0.090,1.097,17.334,-25.452,-1.587
-0.161,-0.197,0.882,22.766,-20.630,-9.888
-0.135,-0.193,1.027,10.437,-13.977,-12.634
-0.136,-0.100,1.086,-5.432,-9.521,-13.367
-0.099,-0.152,0.998,-25.879,-4.456,-7.568
-0.022,-0.265,1.102,-35.767,-5.005,1.648
-0.023,-0.323,1.115,-23.621,-6.836,15.442
-0.013,-0.239,1.037,-0.244,-1.709,25.330
-0.022,-0.093,0.994,8.118,2.258,24.841
-0.027,-0.150,1.000,3.540,-0.183,12.329
-0.033,-0.146,0.994,-1.038,-4.395,1.343
-0.029,-0.127,0.987,-2.014,-7.446,-3.357
-0.026,-0.130,0.959,-0.732,-6.470,-2.197
0.001,-0.124,0.983,1.831,-3.967,2.869
-0.015,-0.126,0.972,5.371,-0.793,7.324
-0.010,-0.136,0.977,6.104,2.625,6.958
-0.006,-0.143,0.981,4.883,2.441,2.625
-0.012,-0.138,0.980,2.563,-0.427,-3.052
-0.016,-0.146,0.985,0.732,-3.418,-7.202
-0.023,-0.157,0.988,1.953,-4.639,-9.033
-0.018,-0.135,0.978,4.822,-2.625,-6.531
-0.009,-0.113,0.962,5.859,-0.671,-2.686
-0.013,-0.128,0.969,3.540,0.122,0.305
-0.010,-0.148,0.980,2.380,0.610,1.953
-0.002,-0.138,0.964,3.601,1.221,2.991
0.001,-0.123,0.958,4.272,0.366,3.601
-0.004,-0.133,0.967,3.418,-1.526,3.845
-0.012,-0.138,0.968,3.418,-2.380,4.211
-0.022,-0.130,0.976,4.517,-1.770,4.639
-0.014,-0.127,0.963,4.517,0.183,5.188
-0.010,-0.136,0.973,4.211,0.305,5.920
-0.016,-0.139,0.971,4.578,-0.732,5.859
-0.019,-0.134,0.975,4.883,-1.099,4.395
-0.018,-0.131,0.975,4.639,-0.977,2.197
-0.016,-0.133,0.974,4.211,-0.610,0.610
-0.013,-0.135,0.972,3.967,-0.366,-0.244
-0.017,-0.135,0.976,3.967,-0.977,-0.427
-0.019,-0.135,0.974,4.028,-0.977,-0.916
